contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,ExpiryDate
SPY250321C00535000,2025-01-14 16:01:02+00:00,535.0,55.0,54.19,54.97,2.4000015,4.562741,3.0,7925,0.26782958740234375,True,REGULAR,USD,Call,2025-03-21
SPY250321C00540000,2025-01-13 20:31:41+00:00,540.0,49.66,50.09,50.82,0.0,0.0,30.0,11871,0.2616040637207031,True,REGULAR,USD,Call,2025-03-21
SPY250321C00545000,2025-01-14 15:12:54+00:00,545.0,48.75,45.46,46.12,2.6399994,5.7254376,1.0,9821,0.2474593077087402,True,REGULAR,USD,Call,2025-03-21
SPY250321C00550000,2025-01-14 15:41:47+00:00,550.0,42.64,42.0,42.16,0.8999977,2.1561995,54.0,6819,0.24167628448486328,True,REGULAR,USD,Call,2025-03-21
SPY250321C00555000,2025-01-13 20:26:36+00:00,555.0,39.16,37.74,37.92,2.1699982,5.866445,5.0,4739,0.2314224807739258,True,REGULAR,USD,Call,2025-03-21
SPY250321C00560000,2025-01-14 15:05:40+00:00,560.0,34.88,33.55,33.71,1.0100021,2.9819963,3.0,7362,0.22049729705810545,True,REGULAR,USD,Call,2025-03-21
SPY250321C00565000,2025-01-13 20:55:40+00:00,565.0,29.92,29.76,29.93,0.0,0.0,97.0,9346,0.2130663410949707,True,REGULAR,USD,Call,2025-03-21
SPY250321C00570000,2025-01-14 15:57:27+00:00,570.0,26.29,25.8,25.86,-0.02999878,-0.11397713,44.0,9886,0.20113408737182614,True,REGULAR,USD,Call,2025-03-21
SPY250321C00575000,2025-01-14 16:01:34+00:00,575.0,22.22,22.25,22.31,-0.25,-1.0940919,410.0,10689,0.1930775273132324,True,REGULAR,USD,Call,2025-03-21
SPY250321C00580000,2025-01-14 16:01:25+00:00,580.0,18.89,18.57,18.62,-0.35000038,-1.8191289,439.0,11730,0.18177087768554687,True,REGULAR,USD,Call,2025-03-21
SPY250321C00585000,2025-01-14 15:57:07+00:00,585.0,16.02,15.69,15.74,-0.02999878,-0.18690829,722.0,22429,0.17656768264770512,False,REGULAR,USD,Call,2025-03-21
SPY250321C00590000,2025-01-14 15:55:42+00:00,590.0,13.11,12.75,12.78,0.069999695,0.5368075,293.0,15254,0.16820594985961917,False,REGULAR,USD,Call,2025-03-21
SPY250321C00595000,2025-01-14 16:01:46+00:00,595.0,10.13,10.1,10.13,-0.28999996,-2.783109,157.0,18317,0.1603477520751953,False,REGULAR,USD,Call,2025-03-21
SPY250321C00600000,2025-01-14 16:02:43+00:00,600.0,7.74,7.83,7.87,-0.31000042,-3.7990248,2787.0,51530,0.1536186933898926,False,REGULAR,USD,Call,2025-03-21
SPY250321C00605000,2025-01-14 15:59:05+00:00,605.0,6.07,5.96,5.98,-0.049999714,-0.8169888,140.0,23360,0.14780515289306645,False,REGULAR,USD,Call,2025-03-21
SPY250321C00610000,2025-01-14 16:02:52+00:00,610.0,4.28,4.27,4.29,-0.19999981,-4.3956003,703.0,24968,0.1407251455688477,False,REGULAR,USD,Call,2025-03-21
SPY250321C00615000,2025-01-14 16:01:36+00:00,615.0,3.14,3.11,3.14,-0.07999992,-2.4844697,657.0,21153,0.1371851419067383,False,REGULAR,USD,Call,2025-03-21
SPY250321C00620000,2025-01-14 16:01:25+00:00,620.0,2.2,2.21,2.23,-0.029999971,-1.3333321,473.0,34981,0.133797724609375,False,REGULAR,USD,Call,2025-03-21
SPY250321C00625000,2025-01-14 16:00:01+00:00,625.0,1.56,1.51,1.53,-0.0200001,-1.2658291,534.0,17091,0.13047134185791015,False,REGULAR,USD,Call,2025-03-21
SPY250321C00630000,2025-01-14 16:01:04+00:00,630.0,1.05,1.05,1.07,-0.00999999,-0.9433954,363.0,24030,0.1289149609375,False,REGULAR,USD,Call,2025-03-21
SPY250321C00635000,2025-01-14 15:56:46+00:00,635.0,0.74,0.71,0.72,0.04000002,5.7142887,20.0,14408,0.12708392456054687,False,REGULAR,USD,Call,2025-03-21
SPY250321C00640000,2025-01-14 15:59:45+00:00,640.0,0.51,0.48,0.49,0.01999998,4.081629,115.0,51770,0.12622944091796873,False,REGULAR,USD,Call,2025-03-21
SPY250321C00645000,2025-01-14 16:02:02+00:00,645.0,0.34,0.34,0.35,0.03999999,12.499996,81.0,7241,0.12683978637695312,False,REGULAR,USD,Call,2025-03-21
SPY250321C00650000,2025-01-14 15:59:44+00:00,650.0,0.24,0.23,0.24,0.00999999,4.3478217,876.0,19805,0.12671771728515624,False,REGULAR,USD,Call,2025-03-21
SPY250321C00655000,2025-01-13 20:31:30+00:00,655.0,0.21,0.17,0.18,0.059999987,39.99999,4.0,8626,0.12854875366210936,False,REGULAR,USD,Call,2025-03-21
SPY250321C00660000,2025-01-14 16:02:09+00:00,660.0,0.13,0.13,0.14,0.009999998,7.692306,19.0,12065,0.13086806640624998,False,REGULAR,USD,Call,2025-03-21
SPY250321C00665000,2025-01-13 20:48:28+00:00,665.0,0.1,0.1,0.11,0.0,0.0,107.0,2236,0.1333094482421875,False,REGULAR,USD,Call,2025-03-21
SPY250321C00670000,2025-01-13 20:38:40+00:00,670.0,0.08,0.08,0.09,0.0,0.0,213.0,6978,0.13648324462890626,False,REGULAR,USD,Call,2025-03-21
SPY250321C00675000,2025-01-14 15:15:28+00:00,675.0,0.07,0.07,0.08,0.0,0.0,1.0,3532,0.14063359375,False,REGULAR,USD,Call,2025-03-21
SPY250321C00680000,2025-01-14 15:22:58+00:00,680.0,0.07,0.06,0.07,0.010000002,16.66667,1.0,37719,0.1445398046875,False,REGULAR,USD,Call,2025-03-21
SPY250321C00685000,2025-01-13 20:39:13+00:00,685.0,0.04,0.05,0.06,0.0,0.0,6.0,22518,0.14795773925781253,False,REGULAR,USD,Call,2025-03-21
SPY250321C00690000,2025-01-13 20:14:21+00:00,690.0,0.05,0.04,0.05,0.0,0.0,33.0,26905,0.15088739746093754,False,REGULAR,USD,Call,2025-03-21
SPY250321C00695000,2025-01-13 19:32:02+00:00,695.0,0.04,0.04,0.05,0.0,0.0,229.0,2308,0.1562584375,False,REGULAR,USD,Call,2025-03-21
SPY250321C00700000,2025-01-13 19:53:45+00:00,700.0,0.03,0.03,0.04,0.0,0.0,597.0,9708,0.15821154296875,False,REGULAR,USD,Call,2025-03-21
SPY250321C00705000,2025-01-13 20:55:09+00:00,705.0,0.03,0.03,0.04,0.0,0.0,26.0,1853,0.16407085937500002,False,REGULAR,USD,Call,2025-03-21
SPY250321C00710000,2025-01-13 18:13:02+00:00,710.0,0.03,0.03,0.04,0.0,0.0,44.0,616,0.16895362304687503,False,REGULAR,USD,Call,2025-03-21
SPY250321C00715000,2025-01-13 15:03:57+00:00,715.0,0.04,0.02,0.03,0.0,0.0,25.0,529,0.16993017578125003,False,REGULAR,USD,Call,2025-03-21
SPY250321C00720000,2025-01-13 15:34:29+00:00,720.0,0.03,0.02,0.03,0.0,0.0,4.0,572,0.174812939453125,False,REGULAR,USD,Call,2025-03-21
SPY250321C00725000,2025-01-10 20:30:34+00:00,725.0,0.03,0.02,0.03,0.0,0.0,28.0,471,0.179695703125,False,REGULAR,USD,Call,2025-03-21
SPY250321C00730000,2025-01-10 16:40:51+00:00,730.0,0.02,0.02,0.03,0.0,0.0,12.0,348,0.18457846679687498,False,REGULAR,USD,Call,2025-03-21
SPY250321C00735000,2025-01-10 16:40:51+00:00,735.0,0.02,0.02,0.02,0.0,0.0,12.0,228,0.18360191406249998,False,REGULAR,USD,Call,2025-03-21
SPY250321C00740000,2025-01-10 16:40:51+00:00,740.0,0.02,0.02,0.03,0.0,0.0,11.0,249,0.194343994140625,False,REGULAR,USD,Call,2025-03-21
SPY250321C00745000,2025-01-14 15:00:48+00:00,745.0,0.01,0.01,0.02,-0.02,-66.66667,27.0,1111,0.19336744140625,False,REGULAR,USD,Call,2025-03-21
SPY250321C00750000,2025-01-13 18:51:37+00:00,750.0,0.01,0.01,0.02,0.0,0.0,100.0,2288,0.19727365234375,False,REGULAR,USD,Call,2025-03-21
SPY250321C00755000,2025-01-10 16:41:22+00:00,755.0,0.02,0.01,0.02,0.0,0.0,12.0,579,0.20117986328124998,False,REGULAR,USD,Call,2025-03-21
SPY250321C00760000,2025-01-13 17:13:24+00:00,760.0,0.02,0.01,0.02,0.0,0.0,30.0,473,0.20703917968749996,False,REGULAR,USD,Call,2025-03-21
SPY250321C00765000,2025-01-10 16:40:51+00:00,765.0,0.02,0.01,0.02,0.0,0.0,11.0,259,0.21094539062499998,False,REGULAR,USD,Call,2025-03-21
SPY250321C00770000,2025-01-10 16:41:22+00:00,770.0,0.01,0.01,0.02,0.0,0.0,12.0,1665,0.2148516015625,False,REGULAR,USD,Call,2025-03-21
SPY250321C00775000,2025-01-10 16:40:51+00:00,775.0,0.01,0.01,0.02,0.0,0.0,10.0,214,0.22071091796874998,False,REGULAR,USD,Call,2025-03-21
SPY250321C00780000,2025-01-10 16:40:51+00:00,780.0,0.01,0.01,0.02,0.0,0.0,10.0,370,0.22461712890624996,False,REGULAR,USD,Call,2025-03-21
SPY250321C00785000,2025-01-10 16:40:51+00:00,785.0,0.01,0.01,0.02,0.0,0.0,10.0,400,0.22852333984375,False,REGULAR,USD,Call,2025-03-21
SPY250321C00790000,2025-01-10 16:40:51+00:00,790.0,0.01,0.01,0.02,0.0,0.0,10.0,446,0.23242955078125,False,REGULAR,USD,Call,2025-03-21
SPY250321C00795000,2025-01-13 18:02:33+00:00,795.0,0.01,0.0,0.02,0.0,0.0,50.0,972,0.23828886718749998,False,REGULAR,USD,Call,2025-03-21
SPY250321C00800000,2025-01-10 16:40:51+00:00,800.0,0.01,0.0,0.02,0.0,0.0,10.0,378,0.242195078125,False,REGULAR,USD,Call,2025-03-21
SPY250321C00805000,2025-01-13 19:35:18+00:00,805.0,0.01,0.0,0.01,0.0,0.0,100.0,1492,0.23438265625,False,REGULAR,USD,Call,2025-03-21
SPY250321C00810000,2025-01-10 16:40:51+00:00,810.0,0.01,0.0,0.01,0.0,0.0,10.0,458,0.23828886718749998,False,REGULAR,USD,Call,2025-03-21
SPY250321C00815000,2025-01-13 17:20:04+00:00,815.0,0.01,0.0,0.01,0.0,0.0,4.0,871,0.242195078125,False,REGULAR,USD,Call,2025-03-21
SPY250321C00820000,2025-01-10 16:41:22+00:00,820.0,0.01,0.0,0.01,0.0,0.0,11.0,5645,0.2461012890625,False,REGULAR,USD,Call,2025-03-21
SPY250321P00180000,2025-01-14 15:47:44+00:00,180.0,0.03,0.03,0.04,-0.020000001,-40.000004,3.0,13897,0.8906260937499999,False,REGULAR,USD,Put,2025-03-21
SPY250321P00185000,2025-01-14 15:47:52+00:00,185.0,0.04,0.04,0.05,-0.010000002,-20.000002,12.0,2864,0.8867198828124999,False,REGULAR,USD,Put,2025-03-21
SPY250321P00190000,2025-01-10 16:40:51+00:00,190.0,0.06,0.04,0.05,0.0,0.0,174.0,2304,0.867188828125,False,REGULAR,USD,Put,2025-03-21
SPY250321P00195000,2025-01-13 20:14:31+00:00,195.0,0.06,0.04,0.05,0.0,0.0,18.0,842,0.8476577734374999,False,REGULAR,USD,Put,2025-03-21
SPY250321P00200000,2025-01-14 15:33:17+00:00,200.0,0.05,0.05,0.06,-0.009999998,-16.666662,2.0,3380,0.8437515624999999,False,REGULAR,USD,Put,2025-03-21
SPY250321P00205000,2025-01-13 20:27:54+00:00,205.0,0.07,0.05,0.06,0.0,0.0,15.0,509,0.8242205078124999,False,REGULAR,USD,Put,2025-03-21
SPY250321P00210000,2025-01-13 15:37:17+00:00,210.0,0.09,0.05,0.06,0.0,0.0,1.0,2106,0.80664255859375,False,REGULAR,USD,Put,2025-03-21
SPY250321P00215000,2025-01-13 19:38:06+00:00,215.0,0.07,0.05,0.06,0.0,0.0,20.0,1496,0.789064609375,False,REGULAR,USD,Put,2025-03-21
SPY250321P00220000,2025-01-10 16:41:22+00:00,220.0,0.09,0.06,0.07,0.0,0.0,147.0,2024,0.7832052929687501,False,REGULAR,USD,Put,2025-03-21
SPY250321P00225000,2025-01-13 19:35:40+00:00,225.0,0.08,0.06,0.07,0.0,0.0,29.0,715,0.7656273437500001,False,REGULAR,USD,Put,2025-03-21
SPY250321P00230000,2025-01-13 19:36:35+00:00,230.0,0.08,0.07,0.08,0.0,0.0,19.0,2437,0.7578149218750001,False,REGULAR,USD,Put,2025-03-21
SPY250321P00235000,2025-01-10 16:41:22+00:00,235.0,0.11,0.07,0.08,0.0,0.0,124.0,981,0.7421900781249999,False,REGULAR,USD,Put,2025-03-21
SPY250321P00240000,2025-01-14 14:34:16+00:00,240.0,0.08,0.08,0.09,-0.020000003,-20.000002,2.0,2878,0.73437765625,False,REGULAR,USD,Put,2025-03-21
SPY250321P00245000,2025-01-10 16:40:51+00:00,245.0,0.12,0.08,0.09,0.0,0.0,122.0,5227,0.717776259765625,False,REGULAR,USD,Put,2025-03-21
SPY250321P00250000,2025-01-14 15:07:06+00:00,250.0,0.09,0.09,0.1,-0.060000002,-40.0,21.0,5049,0.70898728515625,False,REGULAR,USD,Put,2025-03-21
SPY250321P00255000,2025-01-13 20:53:43+00:00,255.0,0.12,0.09,0.1,0.0,0.0,2.0,1413,0.69336244140625,False,REGULAR,USD,Put,2025-03-21
SPY250321P00260000,2025-01-10 16:41:22+00:00,260.0,0.15,0.09,0.1,0.0,0.0,113.0,2962,0.6777375976562501,False,REGULAR,USD,Put,2025-03-21
SPY250321P00265000,2025-01-14 14:38:53+00:00,265.0,0.1,0.1,0.11,-0.059999995,-37.499996,5.0,2920,0.6699251757812501,False,REGULAR,USD,Put,2025-03-21
SPY250321P00270000,2025-01-14 15:48:54+00:00,270.0,0.11,0.11,0.12,-0.060000002,-35.294117,17.0,14653,0.6611362011718751,False,REGULAR,USD,Put,2025-03-21
SPY250321P00275000,2025-01-14 14:39:29+00:00,275.0,0.12,0.12,0.13,-0.050000004,-29.411768,5.0,8230,0.6513706738281251,False,REGULAR,USD,Put,2025-03-21
SPY250321P00280000,2025-01-14 14:38:53+00:00,280.0,0.12,0.12,0.13,-0.080000006,-40.000004,5.0,8729,0.6367223828125,False,REGULAR,USD,Put,2025-03-21
SPY250321P00285000,2025-01-14 14:38:54+00:00,285.0,0.13,0.13,0.14,-0.040000007,-23.529415,5.0,8173,0.6269568554687501,False,REGULAR,USD,Put,2025-03-21
SPY250321P00290000,2025-01-14 14:54:08+00:00,290.0,0.14,0.14,0.15,-0.040000007,-22.222223,5.0,8432,0.6181678808593751,False,REGULAR,USD,Put,2025-03-21
SPY250321P00295000,2025-01-14 15:14:35+00:00,295.0,0.15,0.15,0.16,-0.030000001,-16.666666,6.0,3424,0.6079140771484376,False,REGULAR,USD,Put,2025-03-21
SPY250321P00300000,2025-01-14 15:16:04+00:00,300.0,0.16,0.16,0.17,-0.049999997,-23.809523,58.0,3926,0.5976602734375001,False,REGULAR,USD,Put,2025-03-21
SPY250321P00305000,2025-01-13 15:47:22+00:00,305.0,0.24,0.17,0.18,0.0,0.0,12.0,2821,0.58789474609375,False,REGULAR,USD,Put,2025-03-21
SPY250321P00310000,2025-01-13 15:32:13+00:00,310.0,0.28,0.18,0.19,0.0,0.0,5.0,782,0.5776409423828125,False,REGULAR,USD,Put,2025-03-21
SPY250321P00315000,2025-01-13 20:13:06+00:00,315.0,0.23,0.19,0.2,0.0,0.0,5.0,1056,0.567387138671875,False,REGULAR,USD,Put,2025-03-21
SPY250321P00320000,2025-01-14 14:42:23+00:00,320.0,0.2,0.2,0.21,-0.10000001,-33.333336,50.0,8293,0.5571333349609376,False,REGULAR,USD,Put,2025-03-21
SPY250321P00325000,2025-01-13 19:41:36+00:00,325.0,0.22,0.22,0.23,-0.03999999,-15.384612,8.0,3037,0.5498091894531252,False,REGULAR,USD,Put,2025-03-21
SPY250321P00330000,2025-01-10 18:40:38+00:00,330.0,0.28,0.23,0.23,0.0,0.0,59.0,5503,0.5376022802734376,False,REGULAR,USD,Put,2025-03-21
SPY250321P00335000,2025-01-13 14:42:18+00:00,335.0,0.4,0.24,0.25,0.0,0.0,4.0,3344,0.5288133056640626,False,REGULAR,USD,Put,2025-03-21
SPY250321P00340000,2025-01-14 14:47:19+00:00,340.0,0.25,0.25,0.26,-0.110000014,-30.55556,32.0,7107,0.5180712255859375,False,REGULAR,USD,Put,2025-03-21
SPY250321P00345000,2025-01-10 20:30:17+00:00,345.0,0.39,0.26,0.27,0.0,0.0,84.0,725,0.5073291455078125,False,REGULAR,USD,Put,2025-03-21
SPY250321P00350000,2025-01-14 15:18:53+00:00,350.0,0.27,0.28,0.29,-0.07999998,-22.857138,107.0,11408,0.5004932763671875,False,REGULAR,USD,Put,2025-03-21
SPY250321P00355000,2025-01-14 14:53:53+00:00,355.0,0.3,0.3,0.31,-0.060000002,-16.666666,20.0,2071,0.49170430175781255,False,REGULAR,USD,Put,2025-03-21
SPY250321P00360000,2025-01-13 20:51:23+00:00,360.0,0.38,0.32,0.33,0.0,0.0,13.0,2426,0.48291532714843755,False,REGULAR,USD,Put,2025-03-21
SPY250321P00365000,2025-01-13 20:20:19+00:00,365.0,0.4,0.33,0.34,0.0,0.0,4.0,3047,0.4721732470703125,False,REGULAR,USD,Put,2025-03-21
SPY250321P00370000,2025-01-14 15:56:04+00:00,370.0,0.36,0.36,0.37,-0.059999973,-14.285707,5.0,4047,0.46484910156250003,False,REGULAR,USD,Put,2025-03-21
SPY250321P00375000,2025-01-13 16:55:00+00:00,375.0,0.51,0.37,0.39,0.0,0.0,3.0,1965,0.4555718505859375,False,REGULAR,USD,Put,2025-03-21
SPY250321P00380000,2025-01-13 20:24:11+00:00,380.0,0.4,0.4,0.41,-0.07999998,-16.666662,4.0,3781,0.446294599609375,False,REGULAR,USD,Put,2025-03-21
SPY250321P00385000,2025-01-13 18:06:12+00:00,385.0,0.52,0.42,0.43,0.0,0.0,2.0,3142,0.43677321044921874,False,REGULAR,USD,Put,2025-03-21
SPY250321P00390000,2025-01-14 15:33:39+00:00,390.0,0.43,0.45,0.46,-0.06999999,-13.999998,2.0,10740,0.42847251220703125,False,REGULAR,USD,Put,2025-03-21
SPY250321P00395000,2025-01-13 16:46:17+00:00,395.0,0.62,0.46,0.47,0.0,0.0,93.0,6284,0.41748629394531245,False,REGULAR,USD,Put,2025-03-21
SPY250321P00400000,2025-01-14 15:20:38+00:00,400.0,0.47,0.5,0.51,-0.109999985,-18.965515,102.0,11886,0.41040628662109374,False,REGULAR,USD,Put,2025-03-21
SPY250321P00405000,2025-01-14 15:18:05+00:00,405.0,0.49,0.52,0.54,-0.120000005,-19.67213,168.0,13310,0.40161731201171874,False,REGULAR,USD,Put,2025-03-21
SPY250321P00410000,2025-01-14 15:01:42+00:00,410.0,0.56,0.55,0.56,-0.100000024,-15.151518,4.0,5238,0.39160764648437496,False,REGULAR,USD,Put,2025-03-21
SPY250321P00415000,2025-01-13 20:40:44+00:00,415.0,0.54,0.58,0.59,-0.13999999,-20.588232,2.0,3598,0.38281867187499996,False,REGULAR,USD,Put,2025-03-21
SPY250321P00420000,2025-01-14 15:18:39+00:00,420.0,0.58,0.62,0.63,-0.15000004,-20.54795,5.0,9537,0.3745179736328125,False,REGULAR,USD,Put,2025-03-21
SPY250321P00425000,2025-01-14 14:33:45+00:00,425.0,0.65,0.65,0.67,-0.100000024,-13.333336,1.0,5514,0.366217275390625,False,REGULAR,USD,Put,2025-03-21
SPY250321P00430000,2025-01-14 15:12:37+00:00,430.0,0.66,0.7,0.7,-0.33999997,-33.999996,39.0,9268,0.35681795532226557,False,REGULAR,USD,Put,2025-03-21
SPY250321P00435000,2025-01-14 15:20:05+00:00,435.0,0.69,0.75,0.76,-0.18,-20.689655,10.0,3585,0.34961587890624996,False,REGULAR,USD,Put,2025-03-21
SPY250321P00440000,2025-01-14 14:37:35+00:00,440.0,0.75,0.79,0.8,-0.13999999,-15.730335,1.0,4170,0.34058276611328125,False,REGULAR,USD,Put,2025-03-21
SPY250321P00445000,2025-01-13 19:29:29+00:00,445.0,0.78,0.86,0.87,-0.17000002,-17.89474,1.0,6969,0.33350275878906255,False,REGULAR,USD,Put,2025-03-21
SPY250321P00450000,2025-01-14 15:59:40+00:00,450.0,0.89,0.9,0.92,-0.08000004,-8.247426,169.0,23584,0.32471378417968744,False,REGULAR,USD,Put,2025-03-21
SPY250321P00455000,2025-01-14 15:05:36+00:00,455.0,0.94,0.96,0.97,-0.18,-16.071428,2.0,3688,0.31580274047851553,False,REGULAR,USD,Put,2025-03-21
SPY250321P00460000,2025-01-14 15:55:55+00:00,460.0,0.99,1.04,1.05,-0.16999996,-14.6551695,12.0,11574,0.3083565258789062,False,REGULAR,USD,Put,2025-03-21
SPY250321P00465000,2025-01-14 15:57:55+00:00,465.0,1.1,1.12,1.13,-0.100000024,-8.333335,7.0,8347,0.30054410400390624,False,REGULAR,USD,Put,2025-03-21
SPY250321P00470000,2025-01-14 15:49:37+00:00,470.0,1.13,1.19,1.2,-0.15999997,-12.403098,6.0,9932,0.291877198486328,False,REGULAR,USD,Put,2025-03-21
SPY250321P00475000,2025-01-14 15:33:14+00:00,475.0,1.24,1.29,1.31,-0.20000005,-13.888891,15.0,6730,0.2847361566162109,False,REGULAR,USD,Put,2025-03-21
SPY250321P00480000,2025-01-13 20:58:35+00:00,480.0,1.5,1.4,1.41,0.0,0.0,120.0,11075,0.27674063110351554,False,REGULAR,USD,Put,2025-03-21
SPY250321P00485000,2025-01-14 15:47:38+00:00,485.0,1.43,1.52,1.53,-0.2700001,-15.882359,1.0,21868,0.2691723474121094,False,REGULAR,USD,Put,2025-03-21
SPY250321P00490000,2025-01-14 15:57:55+00:00,490.0,1.63,1.66,1.67,-0.14999998,-8.426966,15.0,9036,0.2618482019042969,False,REGULAR,USD,Put,2025-03-21
SPY250321P00495000,2025-01-14 15:53:25+00:00,495.0,1.75,1.84,1.85,-0.22000003,-11.167515,116.0,31035,0.25525647094726567,False,REGULAR,USD,Put,2025-03-21
SPY250321P00500000,2025-01-14 15:58:30+00:00,500.0,1.97,2.0,2.01,-0.18000007,-8.372096,933.0,62477,0.24750508361816403,False,REGULAR,USD,Put,2025-03-21
SPY250321P00505000,2025-01-14 15:47:54+00:00,505.0,2.06,2.22,2.23,-0.3800001,-15.573775,16.0,33119,0.24085231811523436,False,REGULAR,USD,Put,2025-03-21
SPY250321P00510000,2025-01-14 15:02:17+00:00,510.0,2.38,2.46,2.48,-0.21999979,-8.461531,7.0,34050,0.23432162170410153,False,REGULAR,USD,Put,2025-03-21
SPY250321P00515000,2025-01-14 14:50:12+00:00,515.0,2.6,2.7,2.71,-0.2900002,-10.034608,10.0,35428,0.22650919982910156,False,REGULAR,USD,Put,2025-03-21
SPY250321P00520000,2025-01-14 15:43:05+00:00,520.0,2.84,3.04,3.05,-0.33000016,-10.410099,50.0,56279,0.22046677978515622,False,REGULAR,USD,Put,2025-03-21
SPY250321P00525000,2025-01-14 16:01:37+00:00,525.0,3.39,3.37,3.39,-0.14999986,-4.4776077,4008.0,22357,0.2135088415527344,False,REGULAR,USD,Put,2025-03-21
SPY250321P00530000,2025-01-14 16:00:31+00:00,530.0,3.76,3.77,3.78,-0.18000007,-4.5685296,1180.0,25806,0.2066119378662109,False,REGULAR,USD,Put,2025-03-21
SPY250321P00535000,2025-01-14 15:54:57+00:00,535.0,4.0,4.24,4.27,-0.36000013,-8.256884,169.0,49908,0.2004474487304687,False,REGULAR,USD,Put,2025-03-21
SPY250321P00540000,2025-01-14 15:59:53+00:00,540.0,4.66,4.72,4.74,-0.26000023,-5.2845573,90.0,71326,0.19284864776611327,False,REGULAR,USD,Put,2025-03-21
SPY250321P00545000,2025-01-14 16:00:42+00:00,545.0,5.3,5.35,5.37,-0.23999977,-4.3321257,80.0,23887,0.18656208953857423,False,REGULAR,USD,Put,2025-03-21
SPY250321P00550000,2025-01-14 16:02:04+00:00,550.0,6.04,6.0,6.01,-0.17999983,-2.9126186,2142.0,51399,0.17914639221191403,False,REGULAR,USD,Put,2025-03-21
SPY250321P00555000,2025-01-14 16:00:04+00:00,555.0,6.7,6.81,6.83,-0.31000042,-4.42226,162.0,11892,0.1727072476196289,False,REGULAR,USD,Put,2025-03-21
SPY250321P00560000,2025-01-14 16:00:04+00:00,560.0,7.6,7.72,7.74,-0.26000023,-3.307891,888.0,69109,0.1658103439331055,False,REGULAR,USD,Put,2025-03-21
SPY250321P00565000,2025-01-14 16:00:18+00:00,565.0,8.72,8.82,8.85,-0.25999928,-2.895315,212.0,35255,0.15949326843261719,False,REGULAR,USD,Put,2025-03-21
SPY250321P00570000,2025-01-14 16:00:04+00:00,570.0,9.84,10.05,10.09,-0.30999947,-3.054182,273.0,31508,0.15265739929199224,False,REGULAR,USD,Put,2025-03-21
SPY250321P00575000,2025-01-14 16:00:18+00:00,575.0,11.34,11.41,11.45,-0.25,-2.157032,2526.0,18073,0.14495178787231444,False,REGULAR,USD,Put,2025-03-21
SPY250321P00580000,2025-01-14 16:00:31+00:00,580.0,13.0,13.04,13.09,-0.1800003,-1.3657079,391.0,28041,0.13770393554687502,False,REGULAR,USD,Put,2025-03-21
SPY250321P00585000,2025-01-14 16:02:50+00:00,585.0,15.15,14.99,15.03,0.15999985,1.08035,631.0,17240,0.13066970413208007,True,REGULAR,USD,Put,2025-03-21
SPY250321P00590000,2025-01-14 16:00:59+00:00,590.0,17.06,17.19,17.22,-0.09000015,-0.52478224,40.0,23177,0.12288779953002929,True,REGULAR,USD,Put,2025-03-21
SPY250321P00595000,2025-01-14 15:51:19+00:00,595.0,19.4,19.78,19.84,-0.12000084,-0.6147584,87.0,8241,0.11576201629638672,True,REGULAR,USD,Put,2025-03-21
SPY250321P00600000,2025-01-14 15:58:42+00:00,600.0,22.36,22.35,22.84,-0.01999855,-0.08935903,55.0,44833,0.10834631896972656,True,REGULAR,USD,Put,2025-03-21
SPY250321P00605000,2025-01-14 15:27:17+00:00,605.0,24.22,25.61,26.26,-2.7800007,-10.296299,14.0,21894,0.10068648345947265,True,REGULAR,USD,Put,2025-03-21
SPY250321P00610000,2025-01-13 20:42:27+00:00,610.0,30.86,29.21,29.98,0.0,0.0,124.0,6026,0.08988336883544923,True,REGULAR,USD,Put,2025-03-21
SPY250321P00615000,2025-01-14 15:48:01+00:00,615.0,32.34,33.4,34.24,-2.9099998,-8.25532,3.0,613,0.07923284057617189,True,REGULAR,USD,Put,2025-03-21
SPY250321P00620000,2025-01-13 15:01:36+00:00,620.0,43.0,38.16,39.16,0.0,0.0,1.0,472,0.08454284606933596,True,REGULAR,USD,Put,2025-03-21
SPY250321P00625000,2025-01-10 16:27:13+00:00,625.0,45.0,42.36,43.39,0.0,0.0,12.0,6,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-03-21
SPY250321P00630000,2025-01-14 15:55:29+00:00,630.0,47.54,47.77,48.83,-1.6699982,-3.3936155,2.0,45,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-03-21
SPY250321P00635000,2025-01-13 14:35:23+00:00,635.0,52.3,52.33,53.4,-5.8199997,-10.013764,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-03-21
SPY250321P00640000,2025-01-13 14:55:42+00:00,640.0,62.39,57.72,58.87,0.0,0.0,13.0,1,0.08594664062500001,True,REGULAR,USD,Put,2025-03-21
SPY250321P00645000,2025-01-10 19:04:46+00:00,645.0,61.73,61.77,65.11,0.0,0.0,2.0,1,0.16291120300292972,True,REGULAR,USD,Put,2025-03-21
SPY250321P00650000,2025-01-14 14:54:08+00:00,650.0,66.75,66.89,70.11,-2.4700012,-3.5683346,250.0,263,0.17206638488769532,True,REGULAR,USD,Put,2025-03-21
