contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,ExpiryDate
AAPL241115C00180000,2024-05-07 17:56:17+00:00,180.0,15.35,15.35,15.5,0.45000076,3.0201395,86.0,1372,0.2711254528808594,True,REGULAR,USD,Call,2024-11-15
AAPL241115C00185000,2024-05-07 17:47:10+00:00,185.0,12.4,12.55,12.75,0.29999924,2.4793324,100.0,1637,0.2626721682739258,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00190000,2024-05-07 17:58:00+00:00,190.0,10.12,10.05,10.2,0.3199997,3.265303,468.0,3209,0.2527845718383789,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00195000,2024-05-07 17:29:41+00:00,195.0,7.97,8.0,8.1,0.45999956,6.12516,130.0,1718,0.24600973724365233,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00200000,2024-05-07 18:01:33+00:00,200.0,6.24,6.15,6.25,0.25999975,4.3697433,169.0,3081,0.2385024880981445,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00205000,2024-05-07 16:42:15+00:00,205.0,4.44,4.7,4.85,-0.07999992,-1.7699099,7.0,1516,0.2346878289794922,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00210000,2024-05-07 17:18:28+00:00,210.0,3.47,3.5,3.6,0.120000124,3.5820932,721.0,2120,0.22858437438964846,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00215000,2024-05-07 17:22:03+00:00,215.0,2.61,2.62,2.7,0.19999981,8.298747,12.0,952,0.225593681640625,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00220000,2024-05-07 17:51:59+00:00,220.0,1.89,1.94,2.01,-0.03999996,-2.072537,442.0,8137,0.22339643798828124,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00225000,2024-05-07 18:01:20+00:00,225.0,1.43,1.42,1.46,0.01999998,1.4184384,179.0,2366,0.22071091796874998,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00230000,2024-05-07 17:57:03+00:00,230.0,1.05,1.03,1.07,0.049999952,4.999995,1969.0,1325,0.21949022705078125,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00235000,2024-05-07 14:29:16+00:00,235.0,0.8,0.75,0.79,0.050000012,6.666668,3.0,143,0.2192460888671875,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00240000,2024-05-06 19:38:22+00:00,240.0,0.53,0.56,0.59,-0.04000002,-7.017547,2.0,470,0.21985643432617186,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00245000,2024-05-03 16:20:39+00:00,245.0,0.4,0.41,0.45,-0.12999997,-24.528296,1.0,189,0.22144333251953124,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00250000,2024-05-06 15:05:28+00:00,250.0,0.31,0.32,0.35,0.0,0.0,22.0,367,0.2238847143554687,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00255000,2024-05-07 14:32:53+00:00,255.0,0.26,0.24,0.28,-0.050000012,-16.129036,10.0,214,0.22705851074218747,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00260000,2024-05-03 19:07:46+00:00,260.0,0.23,0.19,0.23,-0.029999986,-11.538457,1.0,422,0.2309647216796875,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00265000,2024-05-06 16:15:10+00:00,265.0,0.17,0.15,0.19,0.0,0.0,2.0,341,0.23462679443359374,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00270000,2024-05-01 14:49:16+00:00,270.0,0.14,0.12,0.17,0.0,0.0,42.0,305,0.24073024902343748,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00275000,2024-05-06 19:36:54+00:00,275.0,0.14,0.09,0.15,0.0,0.0,100.0,625,0.2461012890625,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00280000,2024-05-06 18:57:25+00:00,280.0,0.1,0.08,0.12,0.0,0.0,100.0,485,0.24805439453125,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00285000,2024-05-07 16:31:44+00:00,285.0,0.09,0.07,0.12,-0.009999998,-9.999997,20.0,545,0.256843369140625,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00290000,2024-05-06 16:32:57+00:00,290.0,0.07,0.06,0.12,0.0,0.0,100.0,633,0.26563234375,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00295000,2024-05-06 17:45:21+00:00,295.0,0.07,0.06,0.1,0.0,0.0,300.0,535,0.26758544921875,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00300000,2024-05-07 14:36:51+00:00,300.0,0.07,0.06,0.07,0.0,0.0,68.0,1008,0.264655791015625,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00310000,2024-05-07 17:55:12+00:00,310.0,0.05,0.05,0.07,-0.009999998,-16.666662,190.0,212,0.2802806347656249,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00320000,2024-05-06 17:46:14+00:00,320.0,0.04,0.03,0.07,0.0,0.0,100.0,727,0.29492892578124996,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00330000,2024-05-06 17:47:31+00:00,330.0,0.05,0.02,0.06,0.0,0.0,100.0,496,0.30371790039062496,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00340000,2024-05-03 13:30:01+00:00,340.0,0.1,0.01,0.05,0.0,0.0,1.0,1302,0.31055376953124997,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00350000,2024-05-02 19:37:53+00:00,350.0,0.04,0.0,0.06,0.0,0.0,1.0,1116,0.32910827148437494,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00360000,2024-05-07 16:15:14+00:00,360.0,0.05,0.0,0.05,-0.040000003,-44.444447,1.0,3002,0.335944140625,False,REGULAR,USD,Call,2024-11-15
AAPL241115C00370000,2024-05-06 16:16:51+00:00,370.0,0.05,0.0,0.05,0.0,0.0,1.0,1212,0.34766277343749996,False,REGULAR,USD,Call,2024-11-15
AAPL241115P00020000,2024-04-10 13:57:37+00:00,20.0,0.01,0.0,0.01,0.0,0.0,397.0,746,0.92187578125,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00050000,2024-03-20 16:47:14+00:00,50.0,0.02,0.0,0.05,0.0,0.0,,1,0.6210975390625001,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00055000,2024-04-09 17:07:07+00:00,55.0,0.04,0.0,0.04,0.0,0.0,80.0,22,0.5625043750000001,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00060000,2024-04-22 14:13:44+00:00,60.0,0.04,0.0,0.04,0.0,0.0,40.0,271,0.523442265625,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00065000,2024-04-30 15:19:37+00:00,65.0,0.03,0.0,0.05,0.0,0.0,1.0,208,0.53320779296875,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00070000,2024-05-07 16:14:29+00:00,70.0,0.03,0.01,0.06,-0.01,-25.0,50.0,1059,0.50586431640625,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00075000,2024-05-07 13:30:01+00:00,75.0,0.04,0.02,0.07,0.0,0.0,1.0,417,0.4804739453125,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00080000,2024-05-06 19:13:51+00:00,80.0,0.05,0.03,0.09,0.0,0.0,200.0,328,0.46094289062500005,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00085000,2024-05-01 14:52:01+00:00,85.0,0.11,0.04,0.1,0.0,0.0,42.0,153,0.43457596679687505,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00090000,2024-05-07 16:35:02+00:00,90.0,0.09,0.07,0.09,-0.019999996,-18.181814,20.0,171,0.39942006835937505,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00095000,2024-05-06 13:30:05+00:00,95.0,0.1,0.08,0.13,0.0,0.0,1.0,152,0.3881897119140625,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00100000,2024-05-03 15:36:12+00:00,100.0,0.14,0.11,0.16,0.0,0.0,94.0,378,0.370123486328125,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00105000,2024-05-02 17:13:08+00:00,105.0,0.3,0.15,0.18,0.0,0.0,2.0,73,0.348639326171875,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00110000,2024-05-01 15:20:41+00:00,110.0,0.47,0.2,0.24,0.0,0.0,7.0,761,0.335944140625,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00115000,2024-05-07 15:35:43+00:00,115.0,0.28,0.27,0.31,0.0,0.0,1.0,226,0.32227240234374993,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00120000,2024-05-06 17:54:53+00:00,120.0,0.39,0.36,0.39,0.0,0.0,24.0,645,0.30762411132812495,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00125000,2024-05-06 18:08:57+00:00,125.0,0.51,0.47,0.51,0.0,0.0,20.0,679,0.29566134033203123,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00130000,2024-05-07 14:25:17+00:00,130.0,0.63,0.62,0.65,-0.00999999,-1.5624986,40.0,2721,0.28247787841796873,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00135000,2024-05-06 19:47:34+00:00,135.0,0.84,0.8,0.84,0.0,0.0,4.0,1491,0.2706371765136719,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00140000,2024-05-07 14:06:36+00:00,140.0,1.04,1.05,1.08,-0.110000014,-9.565219,5.0,709,0.25879647460937505,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00145000,2024-05-07 17:32:42+00:00,145.0,1.38,1.36,1.4,-0.100000024,-6.7567577,15.0,652,0.2477492218017578,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00150000,2024-05-07 16:07:05+00:00,150.0,1.83,1.79,1.81,-0.120000005,-6.153846,33.0,3408,0.23688507263183595,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00155000,2024-05-07 17:20:34+00:00,155.0,2.39,2.35,2.38,-0.119999886,-4.780872,44.0,2316,0.22772989074707028,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00160000,2024-05-07 17:31:29+00:00,160.0,3.15,3.05,3.15,-0.18999982,-5.688617,7.0,2219,0.2197953997802734,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00165000,2024-05-07 17:23:02+00:00,165.0,4.01,4.0,4.1,-0.38999987,-8.863633,668.0,1567,0.21125056335449216,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00170000,2024-05-07 17:09:06+00:00,170.0,5.3,5.15,5.25,-0.3499999,-6.14035,115.0,3433,0.20188176055908202,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00175000,2024-05-07 16:09:58+00:00,175.0,6.83,6.6,6.7,-0.40999985,-5.6629815,28.0,1567,0.19294019958496095,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00180000,2024-05-07 18:02:47+00:00,180.0,8.42,8.4,8.5,-0.72999954,-7.9694276,168.0,762,0.18436484588623048,False,REGULAR,USD,Put,2024-11-15
AAPL241115P00185000,2024-05-07 17:52:31+00:00,185.0,10.75,10.5,10.65,-0.6000004,-5.286347,23.0,694,0.17517914672851562,True,REGULAR,USD,Put,2024-11-15
AAPL241115P00190000,2024-05-07 17:46:49+00:00,190.0,13.34,13.05,13.2,-0.84000015,-5.923837,44.0,480,0.1655051712036133,True,REGULAR,USD,Put,2024-11-15
AAPL241115P00195000,2024-05-03 19:50:11+00:00,195.0,15.45,15.85,16.25,0.0,0.0,147.0,164,0.15662464477539065,True,REGULAR,USD,Put,2024-11-15
AAPL241115P00200000,2024-05-06 19:58:12+00:00,200.0,20.41,19.35,19.65,0.0,0.0,5.0,74,0.14463135650634767,True,REGULAR,USD,Put,2024-11-15
AAPL241115P00205000,2024-05-06 13:47:21+00:00,205.0,23.7,23.1,23.6,0.0,0.0,30.0,6,0.1341028973388672,True,REGULAR,USD,Put,2024-11-15
AAPL241115P00210000,2024-04-29 15:40:13+00:00,210.0,36.01,27.35,27.9,0.0,0.0,3.0,10,0.11890529541015624,True,REGULAR,USD,Put,2024-11-15
AAPL241115P00215000,2024-05-06 15:05:32+00:00,215.0,33.15,32.05,32.85,0.0,0.0,1.0,0,0.13062392822265623,True,REGULAR,USD,Put,2024-11-15
AAPL241115P00220000,2024-02-26 15:13:52+00:00,220.0,38.25,45.9,48.05,0.0,0.0,10.0,0,0.4298763067626954,True,REGULAR,USD,Put,2024-11-15
AAPL241115P00225000,2024-02-20 19:03:51+00:00,225.0,44.4,52.5,54.4,0.0,0.0,6.0,0,0.4809622216796875,True,REGULAR,USD,Put,2024-11-15
AAPL241115P00370000,2024-02-14 17:00:05+00:00,370.0,187.0,195.7,199.15,0.0,0.0,5.0,0,0.8531508825683594,True,REGULAR,USD,Put,2024-11-15
AAPL241220C00050000,2024-05-03 13:31:36+00:00,50.0,137.0,133.4,134.35,0.0,0.0,12.0,56,0.9858399853515626,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00055000,2024-03-04 15:11:49+00:00,55.0,121.3,115.65,116.8,0.0,0.0,1.0,124,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00060000,2024-03-04 14:30:00+00:00,60.0,118.58,110.85,112.2,0.0,0.0,1.0,104,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00065000,2024-05-03 17:03:58+00:00,65.0,121.28,118.9,119.9,0.0,0.0,40.0,252,0.8542495043945313,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00070000,2024-02-09 16:19:03+00:00,70.0,122.09,102.4,104.2,0.0,0.0,2.0,31,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00075000,2024-03-21 18:41:47+00:00,75.0,98.5,91.05,93.35,0.0,0.0,2.0,75,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00080000,2024-05-03 13:35:14+00:00,80.0,107.0,104.5,105.45,0.0,0.0,2.0,767,0.7436549072265625,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00085000,2024-05-03 17:12:28+00:00,85.0,102.2,99.6,100.6,0.0,0.0,5.0,217,0.7047148669433594,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00090000,2024-04-22 15:03:24+00:00,90.0,78.0,94.95,95.8,0.0,0.0,1.0,36,0.676883114013672,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00095000,2024-03-08 15:18:00+00:00,95.0,80.05,77.15,78.55,0.0,0.0,20.0,169,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00100000,2024-05-06 19:50:49+00:00,100.0,84.5,85.25,86.2,0.0,0.0,1.0,182,0.610599597167969,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00105000,2024-05-02 13:58:18+00:00,105.0,70.12,80.5,81.4,0.0,0.0,1.0,97,0.5813030151367188,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00110000,2024-05-03 13:53:28+00:00,110.0,78.42,75.75,76.6,0.0,0.0,51.0,326,0.5522505712890625,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00115000,2024-03-07 15:41:25+00:00,115.0,59.25,58.75,59.75,0.0,0.0,4.0,767,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00120000,2024-05-07 14:14:19+00:00,120.0,67.35,66.25,66.95,0.8499985,1.2781932,42.0,209,0.5076953527832031,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00125000,2024-05-06 15:10:15+00:00,125.0,61.08,61.45,62.3,0.0,0.0,5.0,76,0.48303739624023445,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00130000,2024-05-03 14:03:44+00:00,130.0,57.4,57.0,57.6,0.0,0.0,10.0,135,0.45642633422851564,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00135000,2024-05-03 14:44:34+00:00,135.0,54.96,52.5,52.9,0.0,0.0,58.0,418,0.42969320312500003,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00140000,2024-05-06 19:29:03+00:00,140.0,49.95,47.95,48.25,2.8899994,6.141095,10.0,3287,0.40418076293945315,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00145000,2024-05-06 18:59:38+00:00,145.0,42.26,43.5,43.85,0.0,0.0,7.0,232,0.3848022946166991,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00150000,2024-05-07 17:10:14+00:00,150.0,38.8,39.2,39.45,0.7199974,1.8907495,68.0,20400,0.3640200317382813,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00155000,2024-05-06 19:09:42+00:00,155.0,33.65,34.9,35.05,0.0,0.0,3.0,2384,0.34192552612304683,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00160000,2024-05-07 17:22:03+00:00,160.0,30.8,30.85,31.1,0.79999924,2.6666641,2.0,1149,0.3280096496582031,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00165000,2024-05-07 14:28:13+00:00,165.0,27.39,27.0,27.2,-0.40999985,-1.4748197,2.0,1735,0.31250687499999996,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00170000,2024-05-07 17:25:08+00:00,170.0,23.32,23.35,23.6,0.8199997,3.644443,231.0,5531,0.30005582763671873,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00175000,2024-05-07 17:56:57+00:00,175.0,19.9,19.95,20.1,0.8999996,4.7368402,15.0,5614,0.2861704684448242,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00180000,2024-05-07 17:25:08+00:00,180.0,16.79,16.85,17.05,0.5400009,3.3230824,292.0,9502,0.27677114837646477,True,REGULAR,USD,Call,2024-12-20
AAPL241220C00185000,2024-05-07 18:02:35+00:00,185.0,14.04,13.95,14.1,0.34000015,2.533533,112.0,7936,0.2651440673828125,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00190000,2024-05-07 17:38:26+00:00,190.0,11.5,11.4,11.55,0.3000002,2.6785731,84.0,12093,0.25617198913574224,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00195000,2024-05-07 17:22:06+00:00,195.0,9.2,9.2,9.3,0.39999962,4.54545,35.0,8970,0.24793232543945312,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00200000,2024-05-07 16:26:12+00:00,200.0,7.1,7.35,7.45,0.19999981,2.898548,1328.0,10728,0.24213404357910157,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00205000,2024-05-07 17:49:42+00:00,205.0,5.63,5.8,5.9,0.23000002,4.2592597,236.0,5209,0.23731231445312498,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00210000,2024-05-07 17:08:37+00:00,210.0,4.3,4.45,4.55,0.10000038,2.3809617,84.0,6302,0.2316666189575195,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00215000,2024-05-07 17:28:35+00:00,215.0,3.4,3.35,3.5,0.10000014,3.0303073,397.0,5310,0.22779092529296874,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00220000,2024-05-07 17:47:54+00:00,220.0,2.5,2.55,2.64,0.049999952,2.0408144,30.0,11289,0.2238847143554687,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00225000,2024-05-07 14:25:05+00:00,225.0,2.1,1.93,1.99,0.23999989,12.903219,3.0,4274,0.22126022888183594,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00230000,2024-05-07 18:00:51+00:00,230.0,1.46,1.44,1.49,0.110000014,8.1481495,107.0,9845,0.21912401977539062,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00235000,2024-05-06 19:50:48+00:00,235.0,1.07,1.07,1.11,0.0,0.0,151.0,8430,0.21753712158203126,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00240000,2024-05-07 16:19:15+00:00,240.0,0.77,0.78,0.86,-0.00999999,-1.2820501,5.0,11658,0.21826953613281247,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00245000,2024-05-07 13:43:12+00:00,245.0,0.75,0.61,0.65,0.17000002,29.310349,2.0,2974,0.2181474670410156,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00250000,2024-05-07 15:58:32+00:00,250.0,0.44,0.43,0.52,-0.03999999,-8.333331,30.0,14960,0.22046677978515622,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00255000,2024-05-07 16:50:45+00:00,255.0,0.35,0.35,0.4,-0.110000014,-23.913048,5.0,1832,0.2211991943359375,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00260000,2024-05-07 15:40:51+00:00,260.0,0.28,0.28,0.32,-0.06999999,-19.999998,37.0,3304,0.22339643798828124,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00265000,2024-05-07 18:02:47+00:00,265.0,0.24,0.23,0.24,-0.060000017,-17.142862,2.0,903,0.22315229980468748,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00270000,2024-05-07 15:40:38+00:00,270.0,0.19,0.17,0.22,-0.010000005,-5.0000024,13.0,6668,0.229499892578125,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00275000,2024-05-07 15:35:27+00:00,275.0,0.17,0.15,0.19,0.0,0.0,2.0,10249,0.23365024169921872,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00280000,2024-05-03 19:40:37+00:00,280.0,0.16,0.1,0.18,0.0,0.0,200.0,1540,0.24048611083984373,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00285000,2024-05-03 17:43:49+00:00,285.0,0.14,0.09,0.17,0.0,0.0,207.0,2404,0.247077841796875,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00290000,2024-05-06 16:55:20+00:00,290.0,0.11,0.11,0.15,0.0,0.0,1.0,7495,0.25098405273437496,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00295000,2024-05-07 17:53:25+00:00,295.0,0.1,0.1,0.14,0.0,0.0,190.0,1552,0.25659923095703124,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00300000,2024-05-07 13:40:01+00:00,300.0,0.11,0.09,0.13,0.019999996,22.222216,100.0,1658,0.2617261328125,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00305000,2024-05-07 13:39:20+00:00,305.0,0.09,0.07,0.12,-0.009999998,-9.999997,100.0,762,0.266608896484375,False,REGULAR,USD,Call,2024-12-20
AAPL241220C00310000,2024-05-07 14:18:04+00:00,310.0,0.07,0.06,0.1,-0.009999998,-12.499997,152.0,3895,0.26807372558593745,False,REGULAR,USD,Call,2024-12-20
AAPL241220P00050000,2024-05-07 13:30:01+00:00,50.0,0.04,0.01,0.02,0.03,300.0,1.0,826,0.5468795312500001,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00055000,2024-05-06 16:07:13+00:00,55.0,0.03,0.01,0.05,0.0,0.0,3.0,106,0.5390671093750001,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00060000,2024-05-06 18:28:28+00:00,60.0,0.01,0.01,0.06,0.0,0.0,20.0,483,0.507817421875,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00065000,2024-05-07 13:54:34+00:00,65.0,0.02,0.02,0.07,-0.01,-33.333336,40.0,1197,0.508793974609375,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00070000,2024-05-07 14:19:11+00:00,70.0,0.02,0.02,0.08,-0.05,-71.42857,40.0,606,0.481450498046875,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00075000,2024-05-02 17:51:12+00:00,75.0,0.09,0.02,0.09,0.0,0.0,10.0,335,0.45508357421875,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00080000,2024-05-03 16:57:46+00:00,80.0,0.07,0.05,0.11,0.0,0.0,16.0,1288,0.4335994140625,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00085000,2024-05-07 16:08:39+00:00,85.0,0.08,0.07,0.1,-0.020000003,-20.000002,198.0,909,0.39942006835937505,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00090000,2024-05-02 19:44:04+00:00,90.0,0.21,0.1,0.15,0.0,0.0,5.0,762,0.39160764648437496,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00095000,2024-05-03 13:30:15+00:00,95.0,0.14,0.1,0.18,0.0,0.0,10.0,701,0.37305314453125,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00100000,2024-05-06 17:44:31+00:00,100.0,0.2,0.14,0.22,0.0,0.0,3.0,1380,0.35596347167968745,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00105000,2024-05-03 16:09:51+00:00,105.0,0.25,0.19,0.26,0.0,0.0,24.0,498,0.33838552246093745,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00110000,2024-05-06 13:30:08+00:00,110.0,0.27,0.25,0.32,-0.030000001,-10.0,20.0,1091,0.32300481689453114,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00115000,2024-05-06 18:59:18+00:00,115.0,0.38,0.35,0.39,0.0,0.0,11.0,1568,0.3078682495117187,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00120000,2024-05-07 13:43:02+00:00,120.0,0.46,0.45,0.49,-0.030000001,-6.122449,4.0,4812,0.2946847875976562,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00125000,2024-05-07 17:08:46+00:00,125.0,0.61,0.59,0.64,-0.03999996,-6.1538405,7.0,2204,0.284064776611328,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00130000,2024-05-07 16:03:39+00:00,130.0,0.79,0.77,0.81,-0.060000002,-7.058823,45.0,6013,0.27210200561523434,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00135000,2024-05-07 14:20:54+00:00,135.0,0.95,0.98,1.03,-0.13000005,-12.037042,20.0,2854,0.2608716491699219,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00140000,2024-05-07 17:59:16+00:00,140.0,1.3,1.27,1.31,-0.110000014,-7.80142,940.0,5404,0.24988543090820312,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00145000,2024-05-07 17:33:19+00:00,145.0,1.64,1.64,1.68,-0.20000005,-10.869567,25.0,3568,0.2398147308349609,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00150000,2024-05-07 16:00:45+00:00,150.0,2.23,2.13,2.17,-0.089999914,-3.8793068,41.0,5854,0.23072058349609376,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00155000,2024-05-07 16:28:03+00:00,155.0,2.93,2.74,2.8,-0.119999886,-3.9344225,35.0,3015,0.22205367797851558,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00160000,2024-05-07 17:14:06+00:00,160.0,3.65,3.5,3.65,-0.25,-6.4102564,49.0,10825,0.2150347052001953,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00165000,2024-05-07 17:18:01+00:00,165.0,4.65,4.5,4.65,-0.27999973,-5.6795077,437.0,9678,0.20673400695800775,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00170000,2024-05-07 17:29:52+00:00,170.0,5.85,5.7,5.85,-0.3000002,-4.8780518,43.0,6764,0.19782296325683596,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00175000,2024-05-07 16:43:06+00:00,175.0,7.55,7.2,7.35,-0.21999979,-2.8314002,86.0,4781,0.1895832995605469,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00180000,2024-05-07 17:55:08+00:00,180.0,9.15,9.0,9.15,-0.5,-5.1813474,218.0,14798,0.18109949768066402,False,REGULAR,USD,Put,2024-12-20
AAPL241220P00185000,2024-05-07 17:55:39+00:00,185.0,11.3,11.15,11.3,-0.75,-6.2240663,17.0,9465,0.1724936267089844,True,REGULAR,USD,Put,2024-12-20
AAPL241220P00190000,2024-05-07 17:24:45+00:00,190.0,13.75,13.65,13.8,-0.25,-1.7857143,10.0,21635,0.16309430664062502,True,REGULAR,USD,Put,2024-12-20
AAPL241220P00195000,2024-05-06 15:23:03+00:00,195.0,17.24,16.35,16.8,0.0,0.0,19.0,3221,0.15497671203613284,True,REGULAR,USD,Put,2024-12-20
